Gender,Duration (s),RMS Energy,ZCR (Zero Crossing Rate),Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Pitch (Fundamental Frequency),MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
Female,3.9,0.0040236325,0.5963835169,4463.532275,2288.57877,6884.541496,117.8765595,-410.6088257,-5.728049278,32.89562607,-1.078604817,8.199128151,-3.27820611,2.317121983,5.507945061,-8.484595299,-1.949783564,1.080730915,3.252324581,-6.270903111,2.363533735,-4.843986988,-0.7078174353,-7.386338234,1.913607478,-4.726551056,-2.337085962
Female,3.3,0.0061749597,0.5724393404,4288.033053,2207.529063,6463.792067,133.0705609,-396.6845093,0.5613079667,21.48778343,-6.379611492,12.48516273,-5.446999073,-5.436373234,6.046825886,-2.964549065,0.0282085631,0.3631111979,3.637369633,-6.035300732,2.971046448,-3.332348824,-2.936586618,-9.98988533,1.920686245,-4.148514748,-2.392589808
Female,3.45,0.0061527304,0.5679569951,4248.159827,2213.325001,6478.226273,136.1767131,-391.9396973,-0.1097817793,21.34467888,-2.279083014,9.251607895,-8.962677002,-3.777216911,4.225966454,-6.68218565,0.6996877193,2.815669537,4.127235889,-5.228960991,3.363874674,-5.694097042,-2.133548975,-7.771166325,-0.2556640506,-4.769812584,-0.83523947
Female,3,0.011231651,0.4063954455,3838.900072,2392.555,6371.675532,169.2855783,-386.9893188,7.416501999,28.09668541,0.5485782027,16.07570648,-0.1772066653,0.0760050118,7.565136909,-3.552878141,0.8801265359,4.057825089,5.513559341,-3.275994778,7.469371319,-3.060589075,-2.703605413,-7.960010052,1.831525087,-4.485881329,-0.4796530604
Female,3.6,0.005890229,0.5251616081,4178.057301,2315.008975,6509.402655,136.4380724,-392.3671875,7.878543377,31.39092255,-3.81918478,15.39102077,2.897526741,-1.831561565,4.274043083,-4.568888187,0.734767437,0.9440754652,2.991064787,-6.711024284,1.482282639,-5.96113348,-5.848473549,-10.65422821,0.08899776638,-6.570043087,-2.681602716
Female,3.6,0.006944939,0.5413569898,4198.503404,2300.749868,6545.90708,122.1722778,-397.1712952,4.190671444,31.77906799,0.6562492847,14.22593498,-2.603000641,-1.689361334,3.70778203,-7.90200758,0.2828395665,1.815461636,3.096055031,-5.345189095,4.069776058,-5.675595284,-4.316809654,-10.30076981,0.02281254716,-5.441261292,-2.187215328
Female,5.7,0.013131436,0.4344148263,3515.212643,2120.990162,5673.402584,138.790575,-352.3800964,24.20558548,11.77493477,-9.997878075,10.42812061,-5.807471275,-7.306088448,-2.192272663,-9.972310066,-0.3608372509,-0.8889429569,-1.799816966,-7.561880589,0.9705874324,-9.123309135,-3.599660158,-8.174369812,-2.036153555,-3.876298904,0.529655993
Female,3.6,0.004069369,0.6220314228,4515.44211,2253.223931,6794.662611,140.8474775,-406.5498047,-6.321818352,26.75994301,-3.821220398,11.28876686,-3.386174679,-3.014405012,4.225394249,-5.149397373,1.888682365,1.72592473,3.895625114,-5.825898647,3.788280725,-5.02088213,-3.114872694,-9.116934776,2.020015717,-2.957555771,0.4269264638
Female,3.6,0.006193333,0.5753811186,4302.003238,2222.322431,6555.586283,116.8721142,-399.4711609,-1.932265639,27.81109047,-0.9576766491,8.937857628,-5.269825459,-3.191990376,2.547735691,-7.709074974,-2.031660557,1.270674229,3.740779161,-6.281110764,4.015431404,-4.436021328,-2.232817411,-7.134019852,2.104008436,-4.152628899,-0.1711890101
Female,3.75,0.005597469,0.5797098451,4329.330803,2231.98728,6575.476695,113.0665347,-398.4567871,0.8148580194,25.18915939,-4.730915546,10.30564308,-5.500079632,-3.399608135,3.146740437,-6.330216408,1.519640923,1.071849227,2.141682386,-5.192912579,3.865407467,-4.929829121,-1.386699557,-7.172188759,1.891638875,-4.478905201,-0.5726249814
Female,3.6,0.0045270324,0.594043833,4405.809143,2234.45014,6664.200774,133.1978446,-402.276825,-4.617920876,26.48646164,-2.546132565,9.424203873,-5.157327175,-2.154876232,4.930276871,-6.302466869,-0.3657790422,1.9798491,3.81739831,-5.915486336,4.581673145,-4.319786072,-3.312135696,-9.568774223,1.874602556,-2.346261978,0.7062370777
Female,6.3,0.002266166,0.6528543385,4699.60964,2300.134555,7018.995876,97.21494418,-419.0424194,-8.019999504,33.68588257,-7.930783272,7.384534359,0.3544208109,3.269865036,8.27426815,-4.145074844,-0.05246382579,2.289783478,5.887723923,-6.030385017,2.043066025,-4.491970062,-1.712358952,-7.431385517,3.578975677,-4.650570869,-1.728158355
Female,3,0.0067796395,0.5837662068,4326.550752,2208.902497,6535.488697,127.3077954,-397.1759338,0.7958106399,21.40537643,-8.862829208,11.17231369,-4.620273113,-4.782784939,5.979034424,-2.655575752,1.145746946,1.454400539,3.781419516,-5.825230598,2.152873755,-4.53963089,-1.449462533,-8.229877472,1.572014213,-4.34887743,-0.2612099648
Female,7.2,0.01845868,0.4014492879,3299.033061,2076.033946,5392.042312,168.4515707,-333.4376831,28.64156914,6.369575024,-4.397862434,13.88355637,-8.03862381,-9.283963203,-3.980237246,-11.02050877,0.3966018856,-1.406484962,-1.707183719,-6.00186348,1.880816936,-8.017743111,-2.434597254,-9.124092102,-3.713418245,-4.86506176,-0.1605914831
Female,3,0.0070150797,0.5762913481,4310.040334,2234.417342,6550.448803,115.39269,-398.7737427,-0.2208030224,26.49246597,-3.914845467,10.38173294,-3.892609596,-2.100562334,3.142970085,-7.784096718,-1.986306906,-0.2056668103,3.292038918,-5.455730915,2.704466343,-6.249551773,-2.974504232,-7.42218256,1.999627113,-5.092874527,-2.371720076
Female,3.45,0.005095627,0.5725866247,4302.220619,2256.634942,6600.115741,122.4122166,-397.6514282,1.29902792,25.54359627,-5.698187828,11.92758369,-1.400244951,-0.9418893456,4.345748425,-5.929992199,1.535129666,1.34928453,2.848042011,-6.079565048,3.218925238,-4.744979858,-3.031413555,-10.05670166,0.3292602003,-4.687165737,-0.7560153604
Female,3.6,0.0056284,0.3060183905,3788.721797,2647.987453,6778.000553,138.0682855,-394.2479858,12.76697445,48.13329697,13.31810665,20.56808472,4.209536076,8.252140999,10.42568016,-4.274181843,2.114798546,0.818156302,2.528436422,-3.560996771,1.862728238,-6.826254368,-5.162797451,-9.784797668,-4.009932995,-9.082676888,-6.281029224
Female,3.45,0.005691164,0.5191469546,4172.87657,2352.036348,6619.140625,131.9402244,-396.3860168,7.698847294,34.05652618,-5.113063335,9.616041183,-0.06264522672,1.623801351,5.56147337,-5.491343975,0.5736215115,2.265120745,3.434751511,-6.757304668,1.872481823,-6.153857708,-4.508675575,-9.848380089,-0.279546231,-7.302733421,-4.436919689
Female,3.3,0.008674797,0.5605703501,4188.777817,2207.487164,6423.903245,118.9146266,-390.6203918,5.038131237,19.91046524,-13.50938225,8.873718262,0.3551899195,-0.002800868126,1.686248183,-7.142266273,3.000923634,2.058063507,1.079048276,-6.378493786,3.613943338,-5.570915222,-3.406763554,-7.858937263,1.975882053,-4.164057732,-0.05450899899
Female,3.3,0.0065608947,0.5633216271,4268.466379,2282.930017,6690.279447,119.8333065,-402.9963989,0.92737782,31.16303825,-3.642818689,9.570958138,-2.82141614,-1.075781107,4.147797108,-7.03945446,-0.1762819588,1.377949953,2.902026176,-6.576835632,2.595015526,-5.077656746,-2.633142948,-7.925486088,2.639423847,-4.247327328,-2.644411325
Female,3.75,0.00578176,0.5798050185,4322.657106,2220.147202,6569.18697,134.1322127,-398.1903992,-3.251607418,22.23772049,-2.720113277,12.35470104,-5.854166985,-4.930147171,3.529424191,-5.880540371,0.6611710787,1.580292106,4.296554565,-3.69788599,4.329115391,-6.16755724,-3.701480627,-8.473808289,1.49951148,-3.288814545,0.2589435577
Female,3,0.0038001828,0.6021494764,4444.045871,2290.486358,6856.964761,117.0248287,-408.0516052,-5.243398666,30.90907097,-1.190318346,8.324842453,-4.645176411,-0.006127058063,3.583269596,-7.644501209,0.8712741137,0.8175537586,2.698258162,-6.006360054,2.103493452,-4.823754311,-1.804374337,-8.662840843,2.821932316,-3.122189045,-1.488048911
Female,3.45,0.0045525325,0.5913809317,4407.697819,2309.777783,6867.259838,126.5295419,-410.5283813,-3.715261698,34.31200027,-3.401207209,6.050118446,-4.009684563,0.848364532,5.559949398,-7.410733223,-0.7491499782,1.129200578,2.720634937,-6.047011852,2.398695469,-5.642347336,-1.003547549,-6.59758997,2.803950548,-4.435493469,-1.160944819
Female,3.6,0.0056794602,0.5922592298,4380.236258,2242.038285,6645.74115,126.6198755,-403.664917,-2.820717096,26.61549377,-4.318985939,10.53753471,-4.993791103,-2.585323095,4.311641216,-7.522627354,-0.1204561293,2.413303614,3.439938784,-6.023432732,4.624547005,-4.562644958,-3.030514002,-8.334207535,2.53203249,-4.502135754,-1.342654467
Female,6.75,0.015730813,0.4392008849,3429.447263,2102.849658,5610.707938,184.4836358,-339.7937012,22.9127388,4.665672302,-5.959272385,11.06366825,-7.16799593,-8.3409338,-4.717957973,-10.54159641,1.018481731,-0.3440026641,-0.3633804023,-5.737690926,1.29451859,-8.691858292,-2.461590767,-9.323163986,-2.172908545,-4.215008259,-1.339435458
Female,3.6,0.005498516,0.6056027033,4429.923414,2234.901198,6706.650996,139.9504352,-404.1804504,-2.827230692,23.15882111,-10.32197571,11.2801857,0.541826129,-3.852535486,2.254072905,-3.44914484,3.097629786,2.301294565,3.595687151,-6.318592072,3.741166353,-3.886698008,-2.85965991,-8.054828644,3.741265059,-4.23324728,-1.193249226
Female,4.05,0.0037450644,0.6012741449,4490.011509,2294.97924,6837.290846,145.328054,-405.1978455,-4.008833408,30.72618294,-1.56006074,9.212199211,-6.265386105,-2.94275403,4.627632141,-8.56563282,-1.59564662,1.391990423,1.793810964,-8.999781609,2.188499689,-5.072695732,-1.295798063,-5.770102978,7.116175652,0.2008514553,2.114775181
Female,5.4,0.021342704,0.3548677885,3005.396176,1997.490929,5106.185281,215.809424,-303.1835327,31.09382439,-13.78989124,-2.277566433,12.21610451,-9.935916901,-12.41571045,-9.548419952,-11.3910656,1.483893275,-2.13284421,-5.06882906,-5.648714066,2.238280773,-8.506146431,-2.232127428,-10.49249268,-6.807637215,-5.586465836,1.837205529
Female,4.95,0.004746748,0.4927356351,4152.392621,2317.12033,6708.770161,178.0230296,-390.0412903,-5.88508606,10.9576149,-6.967746735,12.50183296,1.473800898,0.5115258098,1.389088154,-4.489370346,6.646397114,5.128622532,4.58459425,-5.090224743,2.966188908,-3.348409891,-1.021465063,-7.225979805,4.093206882,-3.167041063,0.9065287113
Female,3.75,0.035311062,0.3421982587,3032.123908,1916.228176,4813.691737,170.2252347,-299.3382263,37.52955627,-7.787467003,-0.6316811442,8.732722282,-13.58491898,-7.582718849,-6.310377121,-13.21660519,1.273680329,-1.538516641,-2.03271699,-4.913948536,2.272786617,-11.44706059,-2.968447685,-6.456568718,-3.425895929,-3.5044415,-0.5780100226
Female,3,0.010450615,0.5470983627,4090.466314,2148.699049,6177.692819,121.6056048,-378.6446228,7.934716225,14.76585388,-6.654081821,14.84418201,-7.182193756,-8.872709274,4.168953896,-3.030917645,-1.054477215,-0.5337615609,3.365814209,-6.963983536,0.2226887345,-7.213598251,-3.88177824,-8.12627697,2.014931202,-3.09420085,-0.9323272705
Female,2.85,0.009793362,0.5704101563,4268.097018,2217.652982,6502.604167,131.1476626,-395.2802124,3.822486639,24.22688484,-8.021616936,12.34811211,-1.329566836,-2.556333065,4.16144371,-4.992745399,-0.7918967605,0.3371546865,3.603709698,-6.844058514,3.625370979,-4.388037682,-4.337795258,-9.102759361,2.687322378,-5.568795204,-1.955288053
Female,12.3,0.021726584,0.373485694,3078.839106,1980.993401,4989.021916,154.5930389,-310.5551453,33.67224884,-5.62341404,1.174723148,13.8908329,-14.39153862,-12.10472012,-6.662526608,-13.25836754,-1.70872283,-2.27362895,-1.448331952,-5.876448154,-0.3261533976,-11.44672298,-2.02133894,-6.714224339,-3.954356194,-5.933630466,-1.054345369
Female,3,0.005125417,0.6149850399,4451.098602,2231.801027,6749.833777,137.4310513,-400.0923767,-5.126298904,22.03739166,-5.809988499,8.487529755,-2.901870012,-0.6458748579,5.125873089,-4.040044308,0.1342190206,0.4856453836,5.020432949,-4.605192661,3.697673798,-5.403252602,-2.129617453,-6.52258873,2.355896711,-4.057975769,1.372450471
Female,3.3,0.006979661,0.5976985051,4398.190858,2223.375124,6616.210938,125.916096,-399.2983398,-1.512055039,26.42261887,-4.107001781,9.523578644,-4.410725594,-2.868531227,3.98456955,-7.749698162,-1.137471914,2.547991276,5.097333431,-4.913910389,4.667838097,-5.24349165,-2.968449116,-7.700104237,3.648046017,-4.254920006,-2.160289526
Female,3.15,0.0064960993,0.5674567945,4266.484143,2263.388285,6618.765783,115.2048138,-397.3099365,3.369107962,27.20084953,-7.915161133,8.65161705,-1.274506569,0.6894341707,4.340997219,-7.478783607,-0.282608062,1.583454967,3.502122402,-5.884706974,2.912082195,-5.333500385,-3.332719326,-7.314751625,3.189316988,-4.903617859,-2.233300924
Female,4.35,0.01662441,0.4134988224,3402.577156,2149.395207,5625.229779,152.4180646,-342.4373779,25.45592117,9.725521088,-5.008481979,13.09962082,-6.399296284,-8.672402382,-6.423241138,-10.81567478,1.583561897,-3.128119946,-1.558794141,-6.306501389,0.7343010902,-9.08498764,-0.5180680752,-6.325972557,-3.514485598,-5.10644722,-0.9570260048
Female,4.2,0.014400821,0.4276418975,3508.28879,2155.910506,5764.204545,141.3494076,-348.0585327,23.20911407,9.856768608,-5.083123684,13.88624668,-5.503119946,-7.269574165,-4.845163822,-11.1957655,0.6093893051,-2.048737526,-1.526561856,-7.049464226,1.054061294,-7.830553532,-1.306385875,-6.153029919,-1.354160666,-5.357503414,-2.038705111
Female,3.6,0.0061007855,0.5812750622,4298.599896,2244.924649,6538.09458,123.0222092,-398.3974609,4.73546505,26.21658707,-13.08295059,8.022729874,-1.493781209,-2.834303617,3.586550474,-5.015712738,0.9792528152,1.683687687,4.102869987,-5.961088657,3.228927135,-4.220304966,-2.605497837,-7.455750942,3.351425409,-4.478478432,-1.097563744
Female,3.45,0.006372998,0.5529152199,4238.4551,2283.842488,6654.007523,110.0633459,-400.1844177,2.587788343,31.48745155,-3.792988777,9.156560898,-1.82190609,0.3757744133,3.175320625,-8.818095207,-0.5659306049,2.082591772,2.781247854,-5.559457302,3.809025049,-5.439247608,-3.598492861,-8.322781563,1.46642077,-5.097703934,-1.588585377
Female,3.3,0.004756182,0.5778479943,4300.736429,2260.098218,6637.620192,127.3046422,-397.6139526,1.16029954,23.79178619,-8.624135017,11.07441807,-0.1377305686,-1.331897974,2.896735668,-4.966369629,0.1157813221,-0.06864996254,2.83338809,-6.131906509,3.390581369,-4.626225948,-3.190087318,-8.325125694,1.349887848,-5.74068737,-1.364717603
Female,3.3,0.0048723575,0.6130793645,4507.517812,2250.210525,6814.603365,134.0353858,-404.9378662,-5.678411007,24.45462036,-5.528590202,10.5086832,-2.344617367,-0.4351602197,5.57286644,-3.328504801,1.833539486,1.336276412,4.463781357,-4.660975933,2.887509584,-5.291284561,-2.511207581,-8.13462925,1.864238501,-3.88547802,0.1492871344
Female,7.35,0.01952153,0.351004161,3109.226258,2108.079984,5252.377717,173.0472455,-320.1168213,34.31298828,5.469880581,-0.8892068863,14.32505798,-5.28017807,-5.692392826,-6.162345886,-13.68629646,0.9895924926,-0.6971050501,-1.199431419,-5.180601597,2.165395975,-10.46293736,-3.568655968,-10.50996971,-6.304738522,-6.74535799,-2.305255175
Female,3.15,0.0072513344,0.5793531013,4254.965984,2255.646188,6564.630682,136.0818827,-394.9630737,5.353526592,26.32315254,-11.57513142,8.712854385,-0.3280346096,-2.057765245,0.8444792032,-6.333529949,0.4573799968,-0.4428337216,3.223336458,-5.869150639,1.851051211,-6.448878288,-2.113788605,-7.915812016,0.967043221,-3.42607832,1.248632073
Female,3.3,0.005332037,0.5886089618,4316.965143,2226.478957,6568.284255,129.92113,-394.8926392,0.4052165151,23.51130104,-6.114524364,9.503810883,-2.421670437,-2.337951422,2.557816505,-5.793101311,-0.02467001416,-0.04320122674,4.410381794,-5.248939037,0.5757014751,-6.958310127,-0.233810097,-6.934422493,0.2467150986,-4.389578819,0.05685602874
Female,3,0.0041246577,0.6234312666,4492.952852,2244.92662,6734.375,132.5566553,-407.6764832,-1.843803048,27.45525742,-12.09715271,8.916717529,2.16864872,-0.4098658562,3.649605513,-3.582064629,1.893571615,0.08019380271,3.067144156,-5.356253624,3.025342226,-4.462377548,-0.5857938528,-7.41542387,1.954707384,-3.735214949,1.410615683
Female,3.45,0.0042729387,0.5824155454,4376.682905,2272.515002,6743.995949,137.871075,-401.913269,-1.339286566,27.48799706,-5.029581547,12.29784679,0.8949471116,-2.641053438,3.868040323,-1.312498569,0.840205729,-0.3727084994,4.560271263,-5.498180389,1.73482728,-6.324820995,-2.352027416,-9.137551308,0.2474019974,-4.641316891,-1.223755002
Female,3.9,0.0074808975,0.5839443519,4303.04289,2235.266609,6553.85502,113.0344769,-400.8020325,5.809494495,31.31331444,-14.34557724,4.654559612,2.7783041,1.036178112,2.01189208,-5.475610733,0.7743366957,-0.4407885075,4.466844559,-4.659125328,1.162814975,-5.231639385,-0.9313961267,-8.852258682,0.005976063665,-3.708137751,-0.1163723394
Female,3.3,0.006659328,0.5647113507,4318.201872,2299.014688,6784.104567,111.8075614,-409.0089417,-0.1867987216,38.54790497,-3.65560627,5.323502064,1.475573301,4.195782185,0.7043684721,-8.164167404,-0.4340365529,-2.487936735,4.595682621,-3.336091042,-1.087422252,-5.858986378,0.4999928772,-7.725735664,-0.01697387174,-5.617064476,-2.901093721
Female,3.9,0.0049940534,0.5955310259,4400.503602,2240.697993,6704.021516,134.3651671,-405.7357788,-0.5146313906,30.26408958,-11.36094952,7.265219688,4.673604488,-0.3243381083,1.585463762,-4.683657169,-0.3848387301,-0.6768531799,5.485056877,-4.194390774,2.006611824,-4.469262123,0.3232168555,-8.331530571,0.1880879998,-4.613508701,-1.069582105
Female,3.6,0.00589495,0.5817417381,4333.044744,2239.674309,6610.965155,112.4318424,-404.4471436,2.051095247,29.6503849,-11.77026558,8.944980621,1.327785611,-2.110857964,3.092400789,-4.428744793,-0.2658439279,-1.260018587,4.117174625,-5.192974567,0.4501362145,-4.975300789,-0.1046959311,-7.441374779,0.8726786971,-4.262936592,-0.4978145361
Female,3.6,0.005521531,0.6184838219,4484.237404,2233.024985,6717.436394,130.4819893,-405.2447205,-2.835594893,26.41720772,-9.70166111,9.500342369,0.3556446731,-0.2238679528,4.53840971,-4.019501209,0.3909052312,-1.112843156,3.558335066,-4.707744122,1.832936883,-6.080054283,-0.3612023294,-6.951664925,0.3362015188,-3.918476582,0.08999493718
Female,3,0.0035707066,0.6175511137,4496.07894,2274.927138,6837.765957,124.0584001,-408.4918823,-3.425872803,27.85419083,-10.31489754,10.13764763,0.7534736395,-2.730109453,2.790486097,-3.745159626,1.63801229,-1.057377934,4.208981514,-4.429789066,1.852102995,-4.632649422,-0.2205968052,-8.07418251,1.723526359,-2.593470573,1.189670324
Female,2.85,0.011146181,0.4466362847,3945.931743,2340.208275,6418.315972,150.4484191,-397.3426208,3.377398014,31.77817726,-3.801507235,10.3280201,1.545193315,-0.2979285419,2.623517752,-6.300473213,1.534933329,2.127754211,5.886720181,-4.072056293,3.753321648,-3.064128637,2.162515163,-5.112631798,3.656479597,-2.50812006,1.462526083
Female,6.3,0.020275805,0.4063640149,3324.431269,2014.185929,5255.591688,164.063856,-336.7942505,25.05275726,4.869794846,-2.801963329,13.86011124,-9.163589478,-11.9508543,-4.20124197,-11.64973354,-2.873780489,-1.035057545,-0.9379799366,-7.017652988,1.348118663,-8.596866608,-0.1689307541,-4.918029785,-2.455811262,-5.063723087,0.551887989
Female,5.85,0.05037093,0.2903432377,2858.238883,2013.746936,5098.616803,224.6016426,-290.0592346,22.10740852,8.465913773,27.72775459,-4.289462566,-19.4021244,-1.322774291,-13.89497948,-21.42938042,0.6946477294,-9.212790489,-7.690749168,0.9550503492,0.1690707654,-10.75150204,3.988164186,-8.677240372,-4.638151169,-7.019372463,-0.9634122849
Female,6.15,0.1327664,0.138560557,1833.885024,1890.429069,3400.340026,368.2282785,-311.8375244,33.9529953,18.01343727,11.4036541,-1.142871857,-15.16788006,-0.7219704986,-12.94038391,-29.38864326,1.644940495,-10.74639606,-15.89176559,3.378787756,6.92702961,6.152108669,29.15779305,20.5684433,5.088629246,-21.11631012,-11.60921097
Female,2.25,0.0087185865,0.5231692892,4132.835425,2189.291978,6284.110915,123.8962749,-384.4048157,4.060404778,21.40673256,-0.05591426045,12.63790607,-4.334023952,-2.342710018,3.659011126,-4.716973782,-1.43727684,-1.162639141,4.808050156,-2.674429893,3.780877352,-4.384930611,1.501733184,-4.322164059,1.285139322,-4.609767914,0.01874498837
